datetime,ipsrc,ipdst,proto,dstport,action,policyid,interface,interface_out
2026-03-02 16:00:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:20,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 16:00:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:20,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:59:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:20,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:58:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:20,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:57:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:56:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-02 15:55:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
